// 2247 benign + 1672 mirai httpflooding-1-dec
"No.","Time","Source","Destination","Protocol","Length","Info"
"115224","240.200206","222.239.240.107","192.168.0.24","TLSv1","603","Application Data"
"115236","240.202381","222.239.240.107","192.168.0.24","TLSv1","607","Application Data"
"115262","240.237567","222.239.240.107","192.168.0.24","TLSv1","603","Application Data"
"115279","240.241436","222.239.240.107","192.168.0.24","TLSv1","603","Application Data"
"115298","240.244779","222.239.240.107","192.168.0.24","TLSv1","607","Application Data"
"115305","240.248893","192.168.0.24","223.39.118.176","TLSv1","232","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"115317","240.258098","223.39.118.176","192.168.0.24","TLSv1","368","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"115331","240.276914","222.239.240.107","192.168.0.24","TLSv1","603","Application Data"
"115335","240.290896","192.168.0.24","223.39.118.176","TLSv1","763","Application Data"
"115347","240.300689","222.239.240.107","192.168.0.24","TLSv1","1562","Application Data [TCP segment of a reassembled PDU]"
"115348","240.314081","223.39.118.176","192.168.0.24","TLSv1","507","Application Data"
"115361","240.321116","222.239.240.107","192.168.0.24","TLSv1","1562","Application Data [TCP segment of a reassembled PDU]"
"115410","240.351164","222.239.240.107","192.168.0.24","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"115422","240.353638","222.239.240.107","192.168.0.24","TLSv1","1562","Application Data [TCP segment of a reassembled PDU]"
"115435","240.374609","222.239.240.107","192.168.0.24","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"115514","240.492654","222.239.240.107","192.168.0.24","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"115526","240.506957","222.239.240.107","192.168.0.24","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"115537","240.509196","222.239.240.107","192.168.0.24","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"115549","240.511443","222.239.240.107","192.168.0.24","TLSv1","207","Application Data"
"115584","240.544414","222.239.240.107","192.168.0.24","TLSv1","603","Application Data"
"115596","240.546582","222.239.240.107","192.168.0.24","TLSv1","603","Application Data"
"115613","240.575577","222.239.240.107","192.168.0.24","TLSv1","603","Application Data"
"115659","240.658203","222.239.240.107","192.168.0.24","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"115695","240.699627","108.177.125.188","192.168.0.23","TLSv1.2","774","Application Data"
"115725","240.756768","192.168.0.23","223.39.118.176","TLSv1.2","694","Application Data"
"115738","240.780311","223.39.118.176","192.168.0.23","TLSv1.2","914","Application Data"
"115742","240.786763","222.239.240.107","192.168.0.24","TLSv1","185","Application Data"
"116335","242.254236","192.168.0.1","192.168.0.14","HTTP","114","HTTP/1.0 200 OK  (text/html)"
"116406","242.506113","192.168.0.24","223.39.118.176","TLSv1","139","Encrypted Alert"
"116412","242.531745","223.39.118.176","192.168.0.24","TLSv1","135","Encrypted Alert"
"116417","242.550985","223.39.118.176","192.168.0.24","TLSv1","135","Encrypted Alert"
"116617","243.157169","223.39.118.176","192.168.0.23","TLSv1.2","137","Encrypted Alert"
"116619","243.157325","223.39.118.176","192.168.0.23","TLSv1.2","137","Encrypted Alert"
"116712","243.469743","192.168.0.23","223.39.118.176","TLSv1.2","666","Application Data"
"117026","244.154018","223.39.118.176","192.168.0.23","TLSv1.2","658","Application Data"
"117142","244.526222","192.168.0.23","223.39.118.176","TLSv1.2","677","Application Data"
"117156","244.540287","192.168.0.23","223.39.118.176","TLSv1.2","278","Client Hello"
"117162","244.549777","223.39.118.176","192.168.0.23","TLSv1.2","1566","Server Hello"
"117166","244.550134","223.39.118.176","192.168.0.23","TLSv1.2","689","Certificate, Server Key Exchange, Server Hello Done"
"117169","244.551091","223.39.118.176","192.168.0.23","TLSv1.2","614","Application Data"
"117173","244.558256","192.168.0.23","223.39.118.176","TLSv1.2","224","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"117174","244.564817","223.39.118.176","192.168.0.23","TLSv1.2","356","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"117175","244.566652","192.168.0.23","223.39.118.176","TLSv1.2","704","Application Data"
"117190","244.602018","223.39.118.176","192.168.0.23","TLSv1.2","841","Application Data"
"117195","244.633288","192.168.0.23","223.39.118.176","TLSv1.2","795","Application Data"
"117196","244.642578","192.168.0.23","223.39.118.176","TLSv1.2","797","Application Data"
"117200","244.658658","192.168.0.23","223.39.118.176","TLSv1.2","278","Client Hello"
"117222","244.668024","223.39.118.176","192.168.0.23","TLSv1.2","1566","Server Hello"
"117227","244.670470","223.39.118.176","192.168.0.23","TLSv1.2","689","Certificate, Server Key Exchange, Server Hello Done"
"117229","244.671143","223.39.118.176","192.168.0.23","TLSv1.2","1400","Application Data"
"117234","244.679469","192.168.0.23","223.39.118.176","TLSv1.2","278","Client Hello"
"117236","244.680163","192.168.0.23","223.39.118.176","TLSv1.2","224","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"117237","244.680321","192.168.0.23","223.39.118.176","TLSv1.2","278","Client Hello"
"117241","244.686941","223.39.118.176","192.168.0.23","TLSv1.2","364","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"117252","244.691592","223.39.118.176","192.168.0.23","TLSv1.2","1566","Server Hello"
"117257","244.691984","223.39.118.176","192.168.0.23","TLSv1.2","697","Certificate, Server Key Exchange, Server Hello Done"
"117258","244.692058","223.39.118.176","192.168.0.23","TLSv1.2","1566","Server Hello"
"117262","244.692455","223.39.118.176","192.168.0.23","TLSv1.2","689","Certificate, Server Key Exchange, Server Hello Done"
"117273","244.693795","192.168.0.23","223.39.118.176","TLSv1.2","792","Application Data"
"117302","244.700350","223.39.118.176","192.168.0.23","TLSv1.2","365","Application Data"
"117315","244.707371","223.39.118.176","192.168.0.23","TLSv1.2","567","Application Data"
"117316","244.707707","192.168.0.23","223.39.118.176","TLSv1.2","232","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"117317","244.707782","192.168.0.23","223.39.118.176","TLSv1.2","224","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"117318","244.713498","223.39.118.176","192.168.0.23","TLSv1.2","356","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"117319","244.715028","192.168.0.23","223.39.118.176","TLSv1.2","817","Application Data"
"117320","244.715394","223.39.118.176","192.168.0.23","TLSv1.2","356","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"117321","244.716592","192.168.0.23","223.39.118.176","TLSv1.2","793","Application Data"
"117335","244.728178","223.39.118.176","192.168.0.23","TLSv1.2","567","Application Data"
"117336","244.728467","223.39.118.176","192.168.0.23","TLSv1.2","567","Application Data"
"117339","244.768705","192.168.0.24","104.70.122.58","TLSv1","359","[TCP ACKed unseen segment] , Application Data"
"117340","244.774645","192.168.0.23","163.152.1.1","DNS","121","Standard query 0x5a96 A cdn.music-flo.com"
"117342","244.779159","163.152.1.1","192.168.0.23","DNS","265","Standard query response 0x5a96 A cdn.music-flo.com CNAME image-music-flo.dlacc.skcdn.com A 211.233.18.24 A 211.110.226.78 NS glb2.skcdn.com NS glb1.skcdn.com A 211.110.211.253 A 121.156.105.239"
"117348","244.790081","192.168.0.24","104.70.122.58","TLSv1","391","[TCP ACKed unseen segment] , Application Data"
"117357","244.800456","192.168.0.23","211.233.18.24","TLSv1.2","301","Client Hello"
"117358","244.800532","192.168.0.23","211.233.18.24","TLSv1.2","293","Client Hello"
"117375","244.808071","211.233.18.24","192.168.0.23","TLSv1.2","1566","Server Hello"
"117378","244.808284","211.233.18.24","192.168.0.23","TLSv1.2","1558","Server Hello"
"117379","244.808630","211.233.18.24","192.168.0.23","TLSv1.2","1566","Server Hello"
"117382","244.808849","211.233.18.24","192.168.0.23","TLSv1.2","1566","Server Hello"
"117389","244.809711","211.233.18.24","192.168.0.23","TLSv1.2","986","Certificate, Server Key Exchange, Server Hello Done"
"117392","244.809929","211.233.18.24","192.168.0.23","TLSv1.2","978","Certificate, Server Key Exchange, Server Hello Done"
"117394","244.810574","211.233.18.24","192.168.0.23","TLSv1.2","986","Certificate, Server Key Exchange, Server Hello Done"
"117395","244.810648","211.233.18.24","192.168.0.23","TLSv1.2","978","Certificate, Server Key Exchange, Server Hello Done"
"117422","244.817788","104.70.122.58","192.168.0.24","SSLv2","1558","Encrypted Data [TCP segment of a reassembled PDU]"
"117428","244.819937","104.70.122.58","192.168.0.24","SSLv2","1562","Encrypted Data [TCP segment of a reassembled PDU]"
"117429","244.820271","192.168.0.23","211.233.18.24","TLSv1.2","203","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"117434","244.821929","192.168.0.23","211.233.18.24","TLSv1.2","211","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"117435","244.822000","192.168.0.23","211.233.18.24","TLSv1.2","203","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"117443","244.824694","104.70.122.58","192.168.0.24","SSLv2","1558","Encrypted Data [TCP segment of a reassembled PDU]"
"117445","244.824888","104.70.122.58","192.168.0.24","SSLv2","1562","Encrypted Data [TCP segment of a reassembled PDU]"
"117449","244.826434","192.168.0.23","211.233.18.24","TLSv1.2","203","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"117453","244.827330","211.233.18.24","192.168.0.23","TLSv1.2","344","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"117454","244.827405","211.233.18.24","192.168.0.23","TLSv1.2","344","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"117455","244.827479","211.233.18.24","192.168.0.23","TLSv1.2","336","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"117456","244.830318","192.168.0.23","211.233.18.24","TLSv1.2","398","Application Data"
"117457","244.831215","211.233.18.24","192.168.0.23","TLSv1.2","336","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"117458","244.833235","192.168.0.23","211.233.18.24","TLSv1.2","402","Application Data"
"117503","244.850357","211.233.18.24","192.168.0.23","TLSv1.2","1566","[TCP ACKed unseen segment] , Application Data [TCP segment of a reassembled PDU]"
"117516","244.852520","211.233.18.24","192.168.0.23","TLSv1.2","1566","[TCP ACKed unseen segment] , Application Data [TCP segment of a reassembled PDU]"
"117518","244.852668","211.233.18.24","192.168.0.23","TLSv1.2","1566","[TCP ACKed unseen segment] , Application Data [TCP segment of a reassembled PDU]"
"117534","244.857558","211.233.18.24","192.168.0.23","TLSv1.2","1558","Application Data [TCP segment of a reassembled PDU]"
"117536","244.858331","211.233.18.24","192.168.0.23","TLSv1.2","1566","Application Data [TCP segment of a reassembled PDU]"
"117561","244.862428","211.233.18.24","192.168.0.23","TLSv1.2","1402","Application Data"
"117562","244.862502","211.233.18.24","192.168.0.23","TLSv1.2","1566","Application Data [TCP segment of a reassembled PDU]"
"117576","244.864216","211.233.18.24","192.168.0.23","TLSv1.2","1566","Application Data [TCP segment of a reassembled PDU]"
"117595","244.866776","211.233.18.24","192.168.0.23","TLSv1.2","1566","Application Data [TCP segment of a reassembled PDU]"
"117606","244.867943","211.233.18.24","192.168.0.23","TLSv1.2","1558","Application Data [TCP segment of a reassembled PDU]"
"117621","244.870438","211.233.18.24","192.168.0.23","TLSv1.2","1566","Application Data [TCP segment of a reassembled PDU]"
"117629","244.871442","192.168.0.23","211.233.18.24","TLSv1.2","402","Application Data"
"117630","244.871836","211.233.18.24","192.168.0.23","TLSv1.2","555","Application Data"
"117641","244.872908","104.70.122.58","192.168.0.24","SSLv2","1562","Encrypted Data [TCP segment of a reassembled PDU]"
"117651","244.874836","104.70.122.58","192.168.0.24","SSLv2","1558","Encrypted Data [TCP segment of a reassembled PDU]"
"117673","244.878704","192.168.0.23","211.233.18.24","TLSv1.2","402","Application Data"
"117674","244.878978","104.70.122.58","192.168.0.24","SSLv2","1558","Encrypted Data [TCP segment of a reassembled PDU]"
"117683","244.880141","104.70.122.58","192.168.0.24","SSLv2","1558","Encrypted Data [TCP segment of a reassembled PDU]"
"117714","244.885273","104.70.122.58","192.168.0.24","SSLv2","1558","Encrypted Data [TCP segment of a reassembled PDU]"
"117767","244.913161","211.233.18.24","192.168.0.23","TLSv1.2","1566","Application Data [TCP segment of a reassembled PDU]"
"117780","244.914732","211.233.18.24","192.168.0.23","TLSv1.2","421","Application Data"
"117799","244.916609","211.233.18.24","192.168.0.23","TLSv1.2","1566","Application Data [TCP segment of a reassembled PDU]"
"117802","244.916931","211.233.18.24","192.168.0.23","TLSv1.2","1566","Application Data [TCP segment of a reassembled PDU]"
"117835","244.921081","211.233.18.24","192.168.0.23","TLSv1.2","1377","Application Data"
"117853","244.922906","211.233.18.24","192.168.0.23","TLSv1.2","1376","Application Data"
"117865","244.923994","211.233.18.24","192.168.0.23","TLSv1.2","603","Application Data"
"117871","244.925966","211.233.18.24","192.168.0.23","TLSv1.2","1088","Application Data"
"117880","244.926632","211.233.18.24","192.168.0.23","TLSv1.2","331","Application Data"
"117882","244.926891","211.233.18.24","192.168.0.23","TLSv1.2","1448","Application Data"
"117896","244.951308","211.233.18.24","192.168.0.23","TLSv1.2","1566","[TCP ACKed unseen segment] [TCP Previous segment not captured] , Ignored Unknown Record"
"117899","244.951576","211.233.18.24","192.168.0.23","TLSv1.2","1566","[TCP ACKed unseen segment] , Ignored Unknown Record"
"117900","244.951645","211.233.18.24","192.168.0.23","TLSv1.2","1566","[TCP ACKed unseen segment] , Ignored Unknown Record"
"117901","244.951757","211.233.18.24","192.168.0.23","TLSv1.2","1566","[TCP ACKed unseen segment] , Ignored Unknown Record"
"117902","244.951828","211.233.18.24","192.168.0.23","TLSv1.2","1566","[TCP ACKed unseen segment] , Ignored Unknown Record"
"117903","244.951899","211.233.18.24","192.168.0.23","TLSv1.2","1566","[TCP ACKed unseen segment] , Ignored Unknown Record"
"117904","244.952012","211.233.18.24","192.168.0.23","TLSv1.2","1566","[TCP ACKed unseen segment] , Ignored Unknown Record"
"117905","244.952083","211.233.18.24","192.168.0.23","TLSv1.2","1375","[TCP ACKed unseen segment] , Ignored Unknown Record"
"117910","244.952532","211.233.18.24","192.168.0.23","TLSv1.2","1566","[TCP ACKed unseen segment] [TCP Previous segment not captured] , Ignored Unknown Record"
"117911","244.952603","211.233.18.24","192.168.0.23","TLSv1.2","1566","[TCP ACKed unseen segment] , Ignored Unknown Record"
"117912","244.952672","211.233.18.24","192.168.0.23","TLSv1.2","1566","[TCP ACKed unseen segment] , Ignored Unknown Record"
"117913","244.952788","211.233.18.24","192.168.0.23","TLSv1.2","1566","[TCP ACKed unseen segment] , Ignored Unknown Record"
"117914","244.952859","211.233.18.24","192.168.0.23","TLSv1.2","1566","[TCP ACKed unseen segment] , Ignored Unknown Record"
"117915","244.952929","211.233.18.24","192.168.0.23","TLSv1.2","1566","[TCP ACKed unseen segment] , Ignored Unknown Record"
"117916","244.953052","211.233.18.24","192.168.0.23","TLSv1.2","1566","[TCP ACKed unseen segment] , Ignored Unknown Record"
"117917","244.953126","211.233.18.24","192.168.0.23","TLSv1.2","1566","[TCP ACKed unseen segment] , Ignored Unknown Record"
"117918","244.953198","211.233.18.24","192.168.0.23","TLSv1.2","595","[TCP ACKed unseen segment] , Ignored Unknown Record"
"117931","244.954543","211.233.18.24","192.168.0.23","TLSv1.2","603","[TCP ACKed unseen segment] , Application Data"
"117935","244.954869","211.233.18.24","192.168.0.23","TLSv1.2","796","[TCP ACKed unseen segment] , Application Data"
"117942","244.955482","211.233.18.24","192.168.0.23","TLSv1.2","595","[TCP ACKed unseen segment] , Application Data"
"117962","244.958421","211.233.18.24","192.168.0.23","TLSv1.2","1566","[TCP Previous segment not captured] , Ignored Unknown Record"
"117963","244.958495","211.233.18.24","192.168.0.23","TLSv1.2","1566","Ignored Unknown Record"
"117967","244.958787","211.233.18.24","192.168.0.23","TLSv1.2","1566","Ignored Unknown Record"
"117968","244.958857","211.233.18.24","192.168.0.23","TLSv1.2","1566","Ignored Unknown Record"
"117969","244.958928","211.233.18.24","192.168.0.23","TLSv1.2","1566","Ignored Unknown Record"
"117970","244.958998","211.233.18.24","192.168.0.23","TLSv1.2","1566","Ignored Unknown Record"
"117971","244.959068","211.233.18.24","192.168.0.23","TLSv1.2","1566","Ignored Unknown Record"
"117972","244.959138","211.233.18.24","192.168.0.23","TLSv1.2","1566","Ignored Unknown Record"
"117973","244.959334","211.233.18.24","192.168.0.23","TLSv1.2","1566","Ignored Unknown Record"
"117974","244.959405","211.233.18.24","192.168.0.23","TLSv1.2","1566","Ignored Unknown Record"
"117975","244.959475","211.233.18.24","192.168.0.23","TLSv1.2","1566","Ignored Unknown Record"
"117976","244.959545","211.233.18.24","192.168.0.23","TLSv1.2","1566","Ignored Unknown Record"
"117977","244.959615","211.233.18.24","192.168.0.23","TLSv1.2","1566","Ignored Unknown Record"
"117978","244.959688","211.233.18.24","192.168.0.23","TLSv1.2","1566","Ignored Unknown Record"
"117979","244.959767","211.233.18.24","192.168.0.23","TLSv1.2","1566","Ignored Unknown Record"
"117980","244.959841","211.233.18.24","192.168.0.23","TLSv1.2","1566","Ignored Unknown Record"
"117981","244.959915","211.233.18.24","192.168.0.23","TLSv1.2","1566","Ignored Unknown Record"
"117982","244.959988","211.233.18.24","192.168.0.23","TLSv1.2","1558","Ignored Unknown Record"
"117983","244.960291","211.233.18.24","192.168.0.23","TLSv1.2","1566","Ignored Unknown Record"
"117984","244.960364","211.233.18.24","192.168.0.23","TLSv1.2","1566","Ignored Unknown Record"
"117985","244.960438","211.233.18.24","192.168.0.23","TLSv1.2","1566","Ignored Unknown Record"
"117986","244.960511","211.233.18.24","192.168.0.23","TLSv1.2","1566","Ignored Unknown Record"
"117987","244.960584","211.233.18.24","192.168.0.23","TLSv1.2","1566","Ignored Unknown Record"
"117988","244.960772","211.233.18.24","192.168.0.23","TLSv1.2","1566","Ignored Unknown Record"
"117989","244.960846","211.233.18.24","192.168.0.23","TLSv1.2","1566","Ignored Unknown Record"
"117990","244.960919","211.233.18.24","192.168.0.23","TLSv1.2","1566","Ignored Unknown Record"
"117991","244.960998","211.233.18.24","192.168.0.23","TLSv1.2","1566","Ignored Unknown Record"
"117992","244.961072","211.233.18.24","192.168.0.23","TLSv1.2","1566","Ignored Unknown Record"
"117993","244.961145","211.233.18.24","192.168.0.23","TLSv1.2","117","Ignored Unknown Record"
"118050","244.970141","211.233.18.24","192.168.0.23","TLSv1.2","603","Application Data"
"118061","244.971442","211.233.18.24","192.168.0.23","TLSv1.2","355","Application Data"
"118068","244.972260","211.233.18.24","192.168.0.23","TLSv1.2","603","Application Data"
"118088","244.974189","211.233.18.24","192.168.0.23","TLSv1.2","603","Application Data"
"118107","244.979508","192.168.0.23","180.182.59.219","TLSv1.2","141","Encrypted Alert"
"118110","244.983592","211.233.18.24","192.168.0.23","TLSv1.2","603","Application Data"
"118119","244.984761","211.233.18.24","192.168.0.23","TLSv1.2","705","Application Data"
"118124","244.988130","192.168.0.23","180.182.59.219","TLSv1.2","141","Encrypted Alert"
"118584","245.904044","192.168.0.23","224.0.0.251","MDNS","163","Standard query 0x0014 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"118585","245.905056","192.168.0.23","224.0.0.251","MDNS","167","Standard query 0x0014 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"118586","245.905834","192.168.0.23","224.0.0.251","MDNS","167","Standard query 0x0014 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"118587","245.906179","192.168.0.23","224.0.0.251","MDNS","167","Standard query 0x0014 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"118594","245.915372","192.168.0.1","192.168.0.14","HTTP","114","HTTP/1.0 200 OK  (text/html)"
"118687","246.126687","192.168.0.23","224.0.0.251","MDNS","167","Standard query 0x0014 PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"119013","247.004595","192.168.0.23","223.39.118.176","TLSv1.2","666","Application Data"
"119118","247.392469","192.168.0.13","239.255.255.250","SSDP","223","M-SEARCH * HTTP/1.1 "
"119126","247.395088","192.168.0.13","239.255.255.250","SSDP","227","M-SEARCH * HTTP/1.1 "
"119127","247.396063","192.168.0.13","239.255.255.250","SSDP","223","M-SEARCH * HTTP/1.1 "
"119135","247.397624","192.168.0.13","239.255.255.250","SSDP","223","M-SEARCH * HTTP/1.1 "
"119136","247.398072","192.168.0.1","192.168.0.13","SSDP","489","HTTP/1.1 200 OK "
"119207","247.662767","192.168.0.13","239.255.255.250","SSDP","227","M-SEARCH * HTTP/1.1 "
"119232","247.696008","223.39.118.176","192.168.0.23","TLSv1.2","690","Application Data"
"119321","247.898322","192.168.0.24","223.39.123.191","TLSv1","260","Client Hello"
"119327","247.908032","223.39.123.191","192.168.0.24","TLSv1","1558","Server Hello"
"119332","247.910405","223.39.123.191","192.168.0.24","TLSv1","849","Certificate, Server Key Exchange, Server Hello Done"
"119391","248.111576","192.168.0.24","223.39.123.191","TLSv1","236","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"119422","248.126116","223.39.123.191","192.168.0.24","TLSv1","384","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"119479","248.141373","192.168.0.24","223.39.123.191","TLSv1","875","Application Data"
"119496","248.154213","223.39.123.191","192.168.0.24","TLSv1","407","Application Data"
"119497","248.154293","223.39.123.191","192.168.0.24","TLSv1","261","Application Data, Application Data, Application Data"
"119548","248.241980","223.39.123.194","192.168.0.24","TLSv1","1376","Application Data, Application Data"
"119620","248.481907","108.177.125.188","192.168.0.23","TLSv1.2","867","Application Data"
"119622","248.524135","192.168.0.23","223.39.118.176","TLSv1.2","694","Application Data"
"119623","248.527666","192.168.0.23","108.177.125.188","TLSv1.2","155","Application Data"
"119686","248.550977","223.39.118.176","192.168.0.23","TLSv1.2","914","Application Data"
"120289","249.915042","192.168.0.1","192.168.0.14","HTTP","114","HTTP/1.0 200 OK  (text/html)"
"120426","250.284774","192.168.0.23","163.152.1.1","DNS","121","Standard query 0x3e62 A e.crashlytics.com"
"120428","250.286572","163.152.1.1","192.168.0.23","DNS","572","Standard query response 0x3e62 A e.crashlytics.com CNAME events-endpoint-e-899663497.us-east-1.elb.amazonaws.com A 50.16.244.244 A 50.16.239.31 A 54.197.248.157 A 50.16.222.73 A 50.16.214.197 A 50.16.242.106 A 50.17.232.179 A 50.19.106.20 NS ns-235.awsdns-29.com NS ns-1119.awsdns-11.org NS ns-1793.awsdns-32.co.uk NS ns-934.awsdns-52.net A 205.251.192.235 A 205.251.195.166 A 205.251.196.95 A 205.251.199.1 AAAA 2600:9000:5300:eb00::1 AAAA 2600:9000:5303:a600::1"
"120506","250.427628","223.39.118.176","192.168.0.24","TLSv1","135","Encrypted Alert"
"120538","250.493327","192.168.0.23","50.16.244.244","TLSv1.2","293","Client Hello"
"120636","250.687600","50.16.244.244","192.168.0.23","TLSv1.2","1566","Server Hello"
"120639","250.688544","50.16.244.244","192.168.0.23","TLSv1.2","1566","Certificate [TCP segment of a reassembled PDU]"
"120640","250.688619","50.16.244.244","192.168.0.23","TLSv1.2","435","Server Key Exchange, Server Hello Done"
"120736","250.904368","50.16.244.244","192.168.0.23","TLSv1.2","161","[TCP ACKed unseen segment] , Change Cipher Spec, Encrypted Handshake Message"
"120737","250.911955","192.168.0.23","50.16.244.244","TLSv1.2","1505","[TCP Previous segment not captured] , Application Data"
"120808","251.107833","50.16.244.244","192.168.0.23","TLSv1.2","238","[TCP ACKed unseen segment] , Application Data"
"121840","253.191933","223.39.123.191","192.168.0.24","TLSv1","135","Encrypted Alert"
"122328","254.051998","192.168.0.1","192.168.0.14","HTTP","114","HTTP/1.0 200 OK  (text/html)"
"122563","254.728589","223.39.118.176","192.168.0.23","TLSv1.2","137","Encrypted Alert"
"122565","254.728737","223.39.118.176","192.168.0.23","TLSv1.2","137","Encrypted Alert"
"122567","254.728884","223.39.118.176","192.168.0.23","TLSv1.2","137","Encrypted Alert"
"122569","254.729030","223.39.118.176","192.168.0.23","TLSv1.2","137","Encrypted Alert"
"122982","255.793531","192.168.0.24","104.70.122.58","TLSv1","359","[TCP ACKed unseen segment] , Application Data"
"122986","255.834225","104.70.122.58","192.168.0.24","SSLv2","799","Encrypted Data [TCP segment of a reassembled PDU]"
"122993","255.839339","104.70.122.58","192.168.0.24","SSLv2","1558","Encrypted Data [TCP segment of a reassembled PDU]"
"122994","255.839617","104.70.122.58","192.168.0.24","SSLv2","1558","Encrypted Data [TCP segment of a reassembled PDU]"
"123005","255.842600","104.70.122.58","192.168.0.24","SSLv2","1558","Encrypted Data [TCP segment of a reassembled PDU]"
"123018","255.847293","104.70.122.58","192.168.0.24","SSLv2","1562","Encrypted Data [TCP segment of a reassembled PDU]"
"123027","255.852709","104.70.122.58","192.168.0.24","SSLv2","1558","Encrypted Data [TCP segment of a reassembled PDU]"
"123039","255.855800","104.70.122.58","192.168.0.24","SSLv2","1558","Encrypted Data [TCP segment of a reassembled PDU]"
"123049","255.858285","104.70.122.58","192.168.0.24","SSLv2","1558","Encrypted Data [TCP segment of a reassembled PDU]"
"123052","255.859074","104.70.122.58","192.168.0.24","SSLv2","1558","Encrypted Data [TCP segment of a reassembled PDU]"
"123055","255.859704","104.70.122.58","192.168.0.24","SSLv2","1562","Encrypted Data [TCP segment of a reassembled PDU]"
"123083","255.867503","104.70.122.58","192.168.0.24","SSLv2","1558","Encrypted Data [TCP segment of a reassembled PDU]"
"123084","255.867635","104.70.122.58","192.168.0.24","SSLv2","1558","Encrypted Data [TCP segment of a reassembled PDU]"
"123091","255.869139","104.70.122.58","192.168.0.24","SSLv2","1558","Encrypted Data [TCP segment of a reassembled PDU]"
"123113","255.873807","104.70.122.58","192.168.0.24","SSLv2","1562","Encrypted Data [TCP segment of a reassembled PDU]"
"123124","255.875719","104.70.122.58","192.168.0.24","SSLv2","1562","Encrypted Data [TCP segment of a reassembled PDU]"
"123130","255.877210","104.70.122.58","192.168.0.24","SSLv2","1558","Encrypted Data [TCP segment of a reassembled PDU]"
"123162","255.899134","192.168.0.24","104.70.122.58","TLSv1","391","[TCP ACKed unseen segment] , Application Data"
"123177","255.926628","104.70.122.58","192.168.0.24","SSLv2","1558","Encrypted Data [TCP segment of a reassembled PDU]"
"123178","255.926740","104.70.122.58","192.168.0.24","SSLv2","1558","Encrypted Data [TCP segment of a reassembled PDU]"
"123189","255.929896","104.70.122.58","192.168.0.24","SSLv2","1558","Encrypted Data [TCP segment of a reassembled PDU]"
"123196","255.931002","104.70.122.58","192.168.0.24","SSLv2","1562","Encrypted Data [TCP segment of a reassembled PDU]"
"123200","255.932216","104.70.122.58","192.168.0.24","SSLv2","1558","Encrypted Data [TCP segment of a reassembled PDU]"
"123201","255.932294","104.70.122.58","192.168.0.24","SSLv2","1558","Encrypted Data [TCP segment of a reassembled PDU]"
"123203","255.932528","104.70.122.58","192.168.0.24","SSLv2","1558","Encrypted Data [TCP segment of a reassembled PDU]"
"123204","255.932947","104.70.122.58","192.168.0.24","SSLv2","1558","Encrypted Data [TCP segment of a reassembled PDU]"
"123209","255.933919","104.70.122.58","192.168.0.24","SSLv2","1558","Encrypted Data [TCP segment of a reassembled PDU]"
"123211","255.934230","104.70.122.58","192.168.0.24","SSLv2","1558","Encrypted Data [TCP segment of a reassembled PDU]"
